partido_id;fecha;timestamp;torneo;categoria
10339208;2023-09-08;1694199600;Africa Cup of Nations, Qualification, Group B;Africa
10752420;2023-10-14;1697299200;Euro, Qualification Group H;Europe
10752444;2026-09-26;1790438400;UEFA Nations League, League C, Gr. 1;Europe
10752461;2023-10-17;1697558400;Euro, Qualification Group H;Europe
10752487;2023-09-10;1694361600;Euro, Qualification Group H;Europe
10752493;2023-11-21;1700595900;Euro, Qualification Group D;Europe
10752510;2023-10-12;1697136300;Euro, Qualification Group D;Europe
10752518;2023-10-13;1697222700;Euro, Qualification Group F;Europe
10752526;2023-10-14;1697299200;Euro, Qualification Group H;Europe
10752529;2023-10-14;1697309100;Euro, Qualification Group H;Europe
10752534;2023-10-15;1697395500;Euro, Qualification Group D;Europe
10752535;2023-10-15;1697395500;Euro, Qualification Group D;Europe
10752539;2023-10-16;1697472000;Euro, Qualification Group F;Europe
10752552;2023-10-17;1697558400;Euro, Qualification Group H;Europe
10752553;2023-10-17;1697568300;Euro, Qualification Group H;Europe
10752556;2023-11-16;1700154000;Euro, Qualification Group F;Europe
10752562;2023-11-16;1700163900;Euro, Qualification Group J;Europe
10752564;2023-11-17;1700240400;Euro, Qualification Group H;Europe
10752569;2024-06-16;1718553600;Euro, Group C;Europe
10752571;2023-11-18;1700326800;Euro, Qualification Group D;Europe
10752573;2023-11-18;1700336700;Euro, Qualification Group B;Europe
10752574;2023-11-18;1700336700;Euro, Qualification Group B;Europe
10752575;2025-11-18;1763495100;World Cup Qual. UEFA B;Europe
10752583;2023-11-19;1700423100;Euro, Qualification Group J;Europe
10752590;2025-06-07;1749315600;Int. Friendly Games;World
10752592;2026-09-26;1790438400;UEFA Nations League, League C, Gr. 1;Europe
10752593;2023-11-21;1700595900;Euro, Qualification Group B;Europe
10752594;2023-11-21;1700595900;Euro, Qualification Group B;Europe
10752595;2023-11-21;1700595900;Euro, Qualification Group D;Europe
10752596;2024-11-16;1731776400;UEFA Nations League, League B, Gr. 4;Europe
10752597;2023-11-21;1700595900;Euro, Qualification Group I;Europe
11111104;2023-06-16;1686934800;Int. Friendly Games;World
11275780;2024-01-13;1705156200;AFC Asian Cup, Group A;Asia
11275784;2025-08-24;1756049400;Int. Friendly Games;World
11275785;2024-01-14;1705231800;AFC Asian Cup, Group D;Asia
11275787;2024-01-14;1705253400;AFC Asian Cup, Group C;Asia
11275793;2024-01-17;1705491000;AFC Asian Cup, Group A;Asia
11275798;2024-01-19;1705663800;AFC Asian Cup, Group D;Asia
11275800;2024-06-06;1717675200;World Cup Qualification, AFC, Round 2, Group E;Asia
11275805;2024-01-22;1705935600;AFC Asian Cup, Group A;Asia
11275806;2024-09-04;1725438600;Int. Friendly Games;World
11275807;2025-03-20;1742486400;World Cup Qualification, AFC, Round 3, Group A;Asia
11275809;2027-01-11;1799661600;AFC Asian Cup, Group F;Asia
11275818;2025-03-20;1742466900;World Cup Qualification, AFC, Round 3, Gr. C;Asia
11275819;2027-01-18;1800266400;AFC Asian Cup, Group C;Asia
11275822;2024-02-03;1706959800;AFC Asian Cup, Knockout stage;Asia
11275825;2025-06-05;1749147300;World Cup Qualification, AFC, Round 3, Group A;Asia
11348589;2023-06-19;1687190400;Int. Friendly Games;World
11518405;2025-09-09;1757460600;World Cup Qualification, CONMEBOL;South America
11518406;2024-10-15;1729024200;World Cup Qualification, CONMEBOL;South America
11518413;2024-10-15;1729033200;World Cup Qualification, CONMEBOL;South America
11620297;2024-11-20;1732060800;World Cup Qualification, CONMEBOL;South America
11620304;2024-11-14;1731618000;World Cup Qualification, CONMEBOL;South America
11620316;2025-11-18;1763485200;Int. Friendly Games;World
11635606;2023-10-18;1697587200;Int. Friendly Games;World
11635611;2023-11-21;1700595900;Int. Friendly Games;World
11635628;2023-11-21;1700595900;Int. Friendly Games;World
11703157;2025-09-09;1757401200;Int. Friendly Games;World
11730028;2024-07-02;1719925200;COSAFA Cup, Group A;Africa
11733075;2023-10-13;1697212800;Int. Friendly Games;World
11733451;2023-11-15;1700077500;Euro, Qualification Group I;Europe
11740226;2024-03-26;1711440000;World Cup Qualification, AFC, Round 2, Group B;Asia
11740232;2024-03-26;1711442700;World Cup Qualification, AFC, Round 2, Group I;Asia
11740240;2024-03-26;1711442700;World Cup Qualification, AFC, Round 2, Group I;Asia
11740244;2026-06-09;1781004900;Int. Friendly Games;World
11740250;2024-06-11;1718100840;World Cup Qualification, AFC, Round 2, Group B;Asia
11740251;2025-07-07;1751886000;EAFF E-1 Football Championship;Asia
11761478;2024-06-06;1717675800;World Cup Qualification, AFC, Round 2, Group B;Asia
11761874;2024-01-14;1705262400;Africa Cup of Nations, Group B;Africa
11761888;2024-01-19;1705672800;Africa Cup of Nations, Group B;Africa
11761898;2025-11-17;1763395200;Int. Friendly Games;World
11763657;2026-06-05;1780659000;Int. Friendly Games;World
11763659;2026-06-05;1780659000;Int. Friendly Games;World
11774450;2025-03-21;1742599800;World Cup Qualification, CONMEBOL;South America
11774455;2025-03-21;1742590800;World Cup Qualification, CONMEBOL;South America
11774463;2025-03-20;1742511600;World Cup Qualification, CONMEBOL;South America
11774476;2025-03-26;1742947200;World Cup Qualification, CONMEBOL;South America
11774477;2025-03-25;1742932800;World Cup Qualification, CONMEBOL;South America
11774479;2025-03-26;1742947200;World Cup Qualification, CONMEBOL;South America
11774480;2025-03-26;1742947200;World Cup Qualification, CONMEBOL;South America
11797964;2025-10-13;1760371200;FIFA World Cup, Qualification CAF, Group D;Africa
11797974;2025-09-08;1757358000;FIFA World Cup, Qualification CAF, Group D;Africa
11800822;2023-11-18;1700336700;Int. Friendly Games;World
11855035;2024-03-21;1711050300;Euro, Qualification Playoff;Europe
11873896;2024-06-24;1719255600;Euro, Group B;Europe
11873897;2024-06-15;1718456400;Euro, Group A;Europe
11873900;2024-11-19;1732045500;UEFA Nations League, League A, Gr. 3;Europe
11873901;2024-06-20;1718910000;Euro, Group B;Europe
11873902;2026-03-27;1774640700;Int. Friendly Games;World
11873903;2026-09-24;1790275500;UEFA Nations League, League B, Gr. 1;Europe
11873904;2024-06-24;1719255600;Euro, Group B;Europe
11873905;2024-06-14;1718391600;Euro, Group A;Europe
11873906;2024-06-19;1718802000;Euro, Group B;Europe
11873907;2026-09-29;1790707500;UEFA Nations League, League A, Gr. 3;Europe
11873968;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 4;Europe
11873970;2024-06-20;1718899200;Euro, Group C;Europe
11873971;2024-06-16;1718553600;Euro, Group C;Europe
11873975;2024-06-17;1718650800;Euro, Group D;Europe
11873977;2024-06-25;1719331200;Euro, Group D;Europe
11873984;2024-06-22;1719072000;Euro, Group F;Europe
11873986;2024-06-26;1719428400;Euro, Group F;Europe
11873989;2024-06-18;1718737200;Euro, Group F;Europe
11873991;2024-06-21;1718996400;Euro, Group D;Europe
11874016;2024-07-01;1719860400;Euro, Knockout stage;Europe
11874018;2024-06-29;1719687600;Euro, Knockout stage;Europe
11874019;2024-07-06;1720281600;Euro, Knockout stage;Europe
11874020;2025-06-05;1749150000;UEFA Nations League, Finals;Europe
11874021;2024-07-06;1720292400;Euro, Knockout stage;Europe
11874022;2024-06-29;1719676800;Euro, Knockout stage;Europe
11874023;2026-09-26;1790448300;UEFA Nations League, League A, Gr. 3;Europe
11874024;2026-09-28;1790621100;UEFA Nations League, League A, Gr. 1;Europe
11874025;2024-07-02;1719946800;Euro, Knockout stage;Europe
11874026;2024-07-05;1720206000;Euro, Knockout stage;Europe
11874027;2024-07-05;1720195200;Euro, Knockout stage;Europe
11874028;2024-07-10;1720638000;Euro, Knockout stage;Europe
11874029;2024-07-02;1719936000;Euro, Knockout stage;Europe
11874031;2025-11-15;1763226000;World Cup Qual. UEFA E;Europe
11884152;2025-09-09;1757460600;World Cup Qualification, CONMEBOL;South America
11884247;2025-10-12;1760230800;Int. Friendly Games;World
11886259;2024-07-10;1720569600;CONMEBOL Copa América, Knockout stage;South America
11886360;2025-11-18;1763485200;Int. Friendly Games;World
11886361;2024-06-25;1719352800;CONMEBOL Copa América, Group A;South America
11886362;2026-06-01;1780354800;Int. Friendly Games;World
11886364;2025-10-15;1760495400;Int. Friendly Games;World
11886368;2024-06-30;1719705600;CONMEBOL Copa América, Group A;South America
11886369;2025-06-06;1749171600;World Cup Qualification, CONMEBOL;South America
11886370;2024-07-01;1719792000;CONMEBOL Copa América, Group B;South America
11886372;2025-03-20;1742511600;CONCACAF Nations League, Finals;North & Central America
11886373;2024-07-10;1720569600;CONMEBOL Copa América, Knockout stage;South America
11886374;2025-03-26;1742947200;World Cup Qualification, CONMEBOL;South America
11886375;2025-03-21;1742590800;World Cup Qualification, CONMEBOL;South America
11886376;2025-11-19;1763510400;Int. Friendly Games;World
11886378;2025-03-25;1742932800;World Cup Qualification, CONMEBOL;South America
11886384;2024-06-24;1719190800;CONMEBOL Copa América, Group C;South America
11886385;2025-03-21;1742517900;World Cup Qualification, CONMEBOL;South America
11886387;2024-06-27;1719450000;CONMEBOL Copa América, Group B;South America
11886396;2024-11-20;1732060800;World Cup Qualification, CONMEBOL;South America
11886397;2026-01-18;1768770000;Int. Friendly Games;World
11886594;2025-09-09;1757458800;World Cup Qualification, CONMEBOL;South America
11886595;2024-07-06;1720303200;CONMEBOL Copa América, Knockout stage;South America
11886596;2024-11-20;1732063500;World Cup Qualification, CONMEBOL;South America
11886597;2025-11-19;1763515800;Int. Friendly Games;World
11886598;2024-11-16;1731715200;World Cup Qualification, CONMEBOL;South America
11886599;2024-07-14;1720915200;CONMEBOL Copa América, Knockout stage;South America
11886600;2025-06-11;1749600000;World Cup Qualification, CONMEBOL;South America
11896613;2026-09-24;1790275500;UEFA Nations League, League A, Gr. 2;Europe
11896617;2025-06-08;1749387600;UEFA Nations League, Finals;Europe
11900205;2024-03-22;1711136700;Int. Friendly Games;World
11900209;2024-03-21;1711050300;Int. Friendly Games;World
11940727;2024-11-19;1732028400;Africa Cup of Nations, Qualification, Group C;Africa
11940748;2024-02-03;1706990400;Africa Cup of Nations, Knockout stage;Africa
12018144;2024-07-01;1719860400;Euro, Knockout stage;Europe
12018149;2024-03-26;1711483200;Int. Friendly Games;World
12021300;2024-03-23;1711213200;Int. Friendly Games;World
12021302;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 4;Europe
12021306;2024-03-26;1711480500;Int. Friendly Games;World
12021307;2024-03-26;1711482300;Int. Friendly Games;World
12021308;2024-03-26;1711485000;Int. Friendly Games;World
12026394;2025-06-07;1749263400;World Cup Qualification, CONCACAF 2nd round, Group E;North & Central America
12026398;2024-06-06;1717639200;World Cup Qualification, CONCACAF 2nd round, Group E;North & Central America
12026400;2025-06-17;1750125600;CONCACAF Gold Cup, Group C;North & Central America
12026403;2025-06-11;1749600000;World Cup Qualification, CONCACAF 2nd round, Group D;North & Central America
12026408;2024-06-10;1717981200;World Cup Qualification, CONCACAF 2nd round, Group D;North & Central America
12026409;2025-06-08;1749344400;World Cup Qualification, CONCACAF 2nd round, Group D;North & Central America
12026413;2025-06-10;1749592800;World Cup Qualification, CONCACAF 2nd round, Group C;North & Central America
12026414;2024-06-09;1717966800;World Cup Qualification, CONCACAF 2nd round, Group C;North & Central America
12026416;2024-06-06;1717707600;World Cup Qualification, CONCACAF 2nd round, Group C;North & Central America
12026420;2025-06-07;1749330000;World Cup Qualification, CONCACAF 2nd round, Group C;North & Central America
12057838;2024-11-16;1731776400;UEFA Nations League, League B, Gr. 4;Europe
12057839;2024-11-19;1732045500;UEFA Nations League, League B, Gr. 4;Europe
12057840;2024-10-14;1728931500;UEFA Nations League, League B, Gr. 4;Europe
12057842;2024-11-19;1732045500;UEFA Nations League, League B, Gr. 4;Europe
12057843;2024-10-14;1728931500;UEFA Nations League, League B, Gr. 4;Europe
12057844;2024-11-17;1731862800;UEFA Nations League, League B, Gr. 3;Europe
12057846;2024-11-14;1731596400;UEFA Nations League, League B, Gr. 3;Europe
12057847;2024-11-16;1731776400;UEFA Nations League, League B, Gr. 4;Europe
12057851;2024-10-13;1728845100;UEFA Nations League, League B, Gr. 3;Europe
12057852;2024-11-17;1731862800;UEFA Nations League, League B, Gr. 3;Europe
12057853;2024-11-14;1731596400;UEFA Nations League, League B, Gr. 3;Europe
12057855;2024-10-13;1728845100;UEFA Nations League, League B, Gr. 3;Europe
12057857;2024-11-17;1731862800;UEFA Nations League, League B, Gr. 2;Europe
12057863;2024-11-14;1731613500;UEFA Nations League, League B, Gr. 2;Europe
12057864;2024-11-14;1731613500;UEFA Nations League, League B, Gr. 2;Europe
12057867;2024-10-13;1728835200;UEFA Nations League, League B, Gr. 2;Europe
12057868;2024-11-17;1731862800;UEFA Nations League, League B, Gr. 2;Europe
12057872;2024-10-13;1728835200;UEFA Nations League, League B, Gr. 2;Europe
12057881;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 4;Europe
12057882;2026-03-27;1774641600;Int. Friendly Games;World
12057883;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 4;Europe
12057884;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 4;Europe
12057885;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 4;Europe
12057886;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 4;Europe
12057887;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 4;Europe
12057888;2026-03-27;1774641600;Int. Friendly Games;World
12057889;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 4;Europe
12057890;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 4;Europe
12057891;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 4;Europe
12057892;2024-11-16;1731786300;UEFA Nations League, League A, Gr. 3;Europe
12057893;2024-11-19;1732045500;UEFA Nations League, League A, Gr. 3;Europe
12057894;2024-11-19;1732045500;UEFA Nations League, League A, Gr. 3;Europe
12057895;2024-11-16;1731786300;UEFA Nations League, League A, Gr. 3;Europe
12057896;2024-11-19;1732045500;UEFA Nations League, League A, Gr. 3;Europe
12057897;2024-11-16;1731786300;UEFA Nations League, League A, Gr. 3;Europe
12057898;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 4;Europe
12057899;2024-11-16;1731786300;UEFA Nations League, League A, Gr. 3;Europe
12057900;2026-09-24;1790275500;UEFA Nations League, League A, Gr. 2;Europe
12057901;2026-09-24;1790275500;UEFA Nations League, League A, Gr. 2;Europe
12057902;2024-10-14;1728931500;UEFA Nations League, League A, Gr. 3;Europe
12057903;2024-11-19;1732045500;UEFA Nations League, League A, Gr. 3;Europe
12057904;2024-10-14;1728931500;UEFA Nations League, League A, Gr. 3;Europe
12057907;2026-09-28;1790621100;UEFA Nations League, League A, Gr. 1;Europe
12057908;2026-09-28;1790621100;UEFA Nations League, League A, Gr. 1;Europe
12057909;2026-10-02;1790966700;UEFA Nations League, League A, Gr. 1;Europe
12057911;2026-10-02;1790966700;UEFA Nations League, League A, Gr. 1;Europe
12057914;2024-11-14;1731613500;UEFA Nations League, League A, Gr. 2;Europe
12057916;2024-11-14;1731613500;UEFA Nations League, League A, Gr. 2;Europe
12057917;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 1;Europe
12057918;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 1;Europe
12057922;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 1;Europe
12057923;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 1;Europe
12057924;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 1;Europe
12057926;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 1;Europe
12057927;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 1;Europe
12057929;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 1;Europe
12057930;2024-11-15;1731699900;UEFA Nations League, League A, Gr. 1;Europe
12057936;2024-10-15;1729017900;UEFA Nations League, League A, Gr. 1;Europe
12065489;2024-03-21;1711054800;Int. Friendly Games;World
12065496;2024-03-22;1711139400;Int. Friendly Games;World
12076162;2026-03-31;1774982700;World Cup Qual. UEFA Playoffs;Europe
12076164;2024-06-08;1717862400;Int. Friendly Games;World
12076166;2024-06-08;1717882200;Int. Friendly Games;World
12076170;2025-03-23;1742749200;UEFA Nations League, Promotion/Relegation Play-offs;Europe
12076173;2026-09-28;1790621100;UEFA Nations League, League A, Gr. 1;Europe
12076175;2024-06-05;1717606800;Int. Friendly Games;World
12076176;2024-06-04;1717526700;Int. Friendly Games;World
12076177;2025-11-13;1763063100;World Cup Qual. UEFA F;Europe
12076178;2024-06-04;1717524900;Int. Friendly Games;World
12076180;2024-06-03;1717440300;Int. Friendly Games;World
12076182;2026-09-24;1790275500;UEFA Nations League, League A, Gr. 4;Europe
12076183;2024-11-18;1731959100;UEFA Nations League, League A, Gr. 1;Europe
12076185;2024-06-03;1717434000;Int. Friendly Games;World
12076186;2024-06-07;1717785900;Int. Friendly Games;World
12076353;2025-03-23;1742749200;UEFA Nations League, Promotion/Relegation Play-offs;Europe
12076357;2024-07-02;1719946800;Euro, Knockout stage;Europe
12120202;2024-06-05;1717615800;Int. Friendly Games;World
12131879;2024-03-26;1711481400;Int. Friendly Games;World
12144663;2024-03-22;1711136700;Int. Friendly Games;World
12162619;2024-03-25;1711393200;Int. Friendly Games;World
12169574;2024-03-23;1711224000;Int. Friendly Games;World
12169575;2024-03-23;1711152000;Int. Friendly Games;World
12169910;2024-03-27;1711507800;Int. Friendly Games;World
12172870;2026-06-22;1782090000;FIFA World Cup, Group G;World
12178558;2024-03-26;1711481400;Int. Friendly Games;World
12183339;2025-03-25;1742936400;World Cup Qualification, CAF, Group G;Africa
12183345;2025-09-04;1757012400;World Cup Qualification, CAF, Group G;Africa
12183365;2025-10-14;1760468400;FIFA World Cup, Qualification CAF, Group B;Africa
12183370;2025-10-12;1760295600;FIFA World Cup, Qualification CAF, Group I;Africa
12183371;2025-10-12;1760284800;FIFA World Cup, Qualification CAF, Group I;Africa
12183372;2025-10-12;1760295600;FIFA World Cup, Qualification CAF, Group I;Africa
12183373;2025-10-13;1760360400;FIFA World Cup, Qualification CAF, Group H;Africa
12183376;2025-10-13;1760360400;FIFA World Cup, Qualification CAF, Group H;Africa
12183378;2025-10-13;1760360400;FIFA World Cup, Qualification CAF, Group H;Africa
12183380;2025-10-14;1760457600;World Cup Qualification, CAF, Group G;Africa
12183381;2025-10-14;1760457600;World Cup Qualification, CAF, Group G;Africa
12183382;2025-10-14;1760468400;FIFA World Cup, Qualification CAF, Group F;Africa
12183383;2025-10-12;1760274000;FIFA World Cup, Qualification CAF, Group E;Africa
12183384;2025-10-14;1760457600;World Cup Qualification, CAF, Group G;Africa
12183387;2025-10-14;1760468400;FIFA World Cup, Qualification CAF, Group F;Africa
12183388;2025-10-14;1760446800;FIFA World Cup, Qualification CAF, Group F;Africa
12183389;2025-10-14;1760468400;FIFA World Cup, Qualification CAF, Group E;Africa
12183390;2025-10-13;1760371200;FIFA World Cup, Qualification CAF, Group D;Africa
12183391;2025-10-14;1760457600;FIFA World Cup, Qualification CAF, Group C;Africa
12183393;2025-10-13;1760371200;FIFA World Cup, Qualification CAF, Group D;Africa
12183394;2025-10-14;1760457600;FIFA World Cup, Qualification CAF, Group C;Africa
12183395;2025-10-13;1760371200;FIFA World Cup, Qualification CAF, Group D;Africa
12183396;2025-10-14;1760468400;FIFA World Cup, Qualification CAF, Group B;Africa
12183397;2025-10-13;1760360400;FIFA World Cup, Qualification CAF, Group B;Africa
12183398;2025-10-13;1760371200;FIFA World Cup, Qualification CAF, Group C;Africa
12183399;2025-10-12;1760295600;FIFA World Cup, Qualification CAF, Group A;Africa
12183400;2025-10-12;1760295600;FIFA World Cup, Qualification CAF, Group A;Africa
12183402;2025-10-09;1760025600;World Cup Qualification, CAF, Group G;Africa
12183403;2025-10-08;1759939200;FIFA World Cup, Qualification CAF, Group I;Africa
12183404;2025-10-09;1760025600;FIFA World Cup, Qualification CAF, Group H;Africa
12183405;2025-10-12;1760295600;FIFA World Cup, Qualification CAF, Group A;Africa
12183406;2025-10-10;1760112000;FIFA World Cup, Qualification CAF, Group H;Africa
12183407;2025-10-09;1760025600;World Cup Qualification, CAF, Group G;Africa
12183408;2025-10-08;1759939200;FIFA World Cup, Qualification CAF, Group I;Africa
12183409;2025-10-08;1759939200;FIFA World Cup, Qualification CAF, Group I;Africa
12183410;2025-10-09;1760025600;World Cup Qualification, CAF, Group G;Africa
